Frequency (Hz)	Level (dB)
1162.792969	-35.253384
1173.559570	-34.798374
1184.326172	-35.440907
1195.092773	-35.452446
1205.859375	-34.863316
1216.625977	-34.731014
1227.392578	-35.008087
1238.159180	-34.867737
1248.925781	-34.658646
1259.692383	-34.622452
1270.458984	-34.499653
1281.225586	-34.559822
1291.992188	-34.927471
1302.758789	-34.435505
1313.525391	-34.573605
1324.291992	-34.837868
1335.058594	-34.879642
1345.825195	-34.940620
1356.591797	-34.922871
1367.358398	-34.973122
1378.125000	-35.052834
1388.891602	-35.017483
1399.658203	-34.854931
1410.424805	-34.804535
1421.191406	-34.996861
1431.958008	-35.080582
1442.724609	-34.574432
1453.491211	-34.560551
1464.257812	-34.856777
1475.024414	-35.070744
1485.791016	-34.690186
1496.557617	-34.639797
1507.324219	-35.158245
1518.090820	-34.956963
1528.857422	-34.333309
1539.624023	-34.791035
1550.390625	-35.179893
1561.157227	-34.633282
1571.923828	-34.512547
1582.690430	-34.742897
1593.457031	-34.924995
1604.223633	-34.872040
1614.990234	-35.124027
1625.756836	-34.935745
1636.523438	-34.781944
1647.290039	-35.101871
1658.056641	-34.915348
1668.823242	-34.717781
1679.589844	-35.128304
1690.356445	-34.751736
1701.123047	-34.975189
1711.889648	-34.913544
1722.656250	-34.417076
1733.422852	-34.864021
1744.189453	-34.748589
1754.956055	-35.080158
1765.722656	-34.634991
1776.489258	-34.712761
1787.255859	-34.616798
1798.022461	-34.919163
1808.789062	-34.857571
1819.555664	-34.922894
1830.322266	-34.994667
1841.088867	-34.750782
1851.855469	-34.883209
1862.622070	-34.530090
1873.388672	-34.692142
1884.155273	-35.143250
1894.921875	-34.724331
1905.688477	-34.948647
1916.455078	-34.789398
1927.221680	-34.892673
1937.988281	-34.775780
1948.754883	-34.947578
1959.521484	-34.900631
1970.288086	-34.934612
1981.054688	-34.829525
1991.821289	-35.033630
2002.587891	-34.888542
2013.354492	-34.989475
2024.121094	-34.649227
2034.887695	-34.553261
2045.654297	-34.926231
2056.420898	-35.206490
2067.187500	-35.010803
2077.954102	-34.645542
2088.720703	-34.854050
2099.487305	-34.658119
2110.253906	-34.532829
2121.020508	-34.755264
2131.787109	-34.881176
2142.553711	-34.927902
2153.320312	-35.026299
2164.086914	-34.453911
2174.853516	-34.427872
2185.620117	-34.664051
2196.386719	-34.862923
2207.153320	-34.876717
2217.919922	-35.015018
2228.686523	-34.887512
2239.453125	-34.819172
2250.219727	-34.634586
2260.986328	-34.950264
2271.752930	-35.037464
2282.519531	-34.623528
2293.286133	-34.758621
2304.052734	-34.705757
2314.819336	-34.863590
2325.585938	-34.918308
2336.352539	-35.211040
2347.119141	-34.907986
2357.885742	-34.852432
2368.652344	-34.975220
2379.418945	-34.928333
2390.185547	-35.067924
2400.952148	-35.034016
2411.718750	-34.645119
2422.485352	-34.611969
2433.251953	-34.764675
2444.018555	-35.244442
2454.785156	-35.031940
2465.551758	-34.631725
2476.318359	-34.623978
2487.084961	-34.557705
2497.851562	-34.522472
2508.618164	-34.927879
2519.384766	-34.658253
2530.151367	-34.729275
2540.917969	-34.658867
2551.684570	-34.615288
2562.451172	-34.733669
2573.217773	-35.152931
2583.984375	-35.162849
2594.750977	-35.025749
2605.517578	-34.886597
2616.284180	-35.235516
2627.050781	-34.926010
2637.817383	-34.656113
2648.583984	-34.479481
2659.350586	-34.634747
2670.117188	-34.864368
2680.883789	-35.293118
2691.650391	-35.192406
2702.416992	-34.710812
2713.183594	-34.424892
2723.950195	-34.868099
2734.716797	-35.045872
2745.483398	-35.106144
2756.250000	-34.898468
2767.016602	-34.779537
2777.783203	-34.952301
2788.549805	-34.791508
2799.316406	-35.217690
2810.083008	-34.818302
2820.849609	-35.177170
2831.616211	-34.601467
2842.382812	-35.015553
2853.149414	-35.199635
2863.916016	-35.088547
2874.682617	-35.025658
2885.449219	-34.817471
2896.215820	-34.581558
2906.982422	-34.778225
2917.749023	-34.614166
2928.515625	-34.836613
2939.282227	-35.277431
2950.048828	-35.223778
2960.815430	-34.805538
2971.582031	-34.959915
2982.348633	-34.970253
2993.115234	-34.801304
3003.881836	-34.960850
3014.648438	-34.920242
3025.415039	-34.535538
3036.181641	-34.953945
3046.948242	-34.936848
3057.714844	-34.871338
3068.481445	-34.551598
3079.248047	-34.632828
3090.014648	-35.288578
3100.781250	-35.184113
3111.547852	-34.973267
3122.314453	-34.984875
3133.081055	-34.810707
3143.847656	-35.015339
3154.614258	-35.187634
3165.380859	-34.872627
3176.147461	-34.635624
3186.914062	-34.965767
3197.680664	-34.949413
3208.447266	-35.132500
3219.213867	-35.295124
3229.980469	-35.113026
3240.747070	-35.168579
3251.513672	-35.282211
3262.280273	-34.999992
3273.046875	-35.007652
3283.813477	-35.302597
3294.580078	-35.137466
3305.346680	-34.916813
3316.113281	-35.153400
3326.879883	-34.861835
3337.646484	-34.570721
3348.413086	-34.541389
3359.179688	-34.846989
3369.946289	-35.070683
3380.712891	-34.720608
3391.479492	-35.270512
3402.246094	-34.791965
3413.012695	-34.692387
3423.779297	-34.742153
3434.545898	-34.955235
3445.312500	-34.824791
3456.079102	-35.071144
3466.845703	-34.749279
3477.612305	-35.322124
3488.378906	-35.116871
3499.145508	-35.057098
3509.912109	-34.826107
3520.678711	-34.692154
3531.445312	-34.878178
3542.211914	-34.766220
3552.978516	-35.077305
3563.745117	-34.827896
3574.511719	-34.828884
3585.278320	-34.879330
3596.044922	-34.586765
3606.811523	-34.768173
3617.578125	-35.309422
3628.344727	-34.969692
3639.111328	-35.069393
3649.877930	-34.894569
3660.644531	-34.873093
3671.411133	-34.892773
3682.177734	-34.605297
3692.944336	-34.719398
3703.710938	-35.004711
3714.477539	-35.268211
3725.244141	-34.842449
3736.010742	-34.837273
3746.777344	-34.984295
3757.543945	-34.789307
3768.310547	-35.142654
3779.077148	-34.502201
3789.843750	-35.166988
3800.610352	-35.164669
3811.376953	-34.821480
3822.143555	-35.137756
3832.910156	-35.251614
3843.676758	-34.726250
3854.443359	-34.949116
3865.209961	-34.820400
3875.976562	-34.707623
3886.743164	-35.014664
3897.509766	-34.863937
3908.276367	-35.078121
3919.042969	-34.889690
3929.809570	-34.829498
3940.576172	-35.082035
3951.342773	-34.772232
3962.109375	-35.101360
3972.875977	-34.913193
3983.642578	-34.680878
3994.409180	-34.837666
4005.175781	-34.847340
4015.942383	-35.250011
4026.708984	-35.313316
4037.475586	-35.119137
4048.242188	-35.297791
4059.008789	-34.833260
4069.775391	-34.512249
4080.541992	-34.910973
4091.308594	-35.010757
4102.075195	-34.676277
4112.841797	-34.683697
4123.608398	-34.797112
4134.375000	-35.052265
4145.141602	-34.533054
4155.908203	-35.090332
4166.674805	-34.496777
4177.441406	-34.648914
4188.208008	-34.697807
4198.974609	-34.416260
4209.741211	-34.350967
4220.507812	-34.670147
4231.274414	-35.307549
4242.041016	-35.138924
4252.807617	-34.881989
4263.574219	-35.125164
4274.340820	-34.683090
4285.107422	-34.974754
4295.874023	-34.564072
4306.640625	-34.851109
4317.407227	-35.075287
4328.173828	-34.705486
4338.940430	-34.559422
4349.707031	-35.008453
4360.473633	-35.027958
4371.240234	-34.849869
4382.006836	-34.720699
4392.773438	-34.633495
4403.540039	-35.258068
4414.306641	-35.225006
4425.073242	-34.754108
4435.839844	-34.635639
4446.606445	-34.926609
4457.373047	-34.554333
4468.139648	-34.856342
4478.906250	-34.675877
4489.672852	-34.809258
4500.439453	-34.981949
4511.206055	-35.021557
4521.972656	-35.045567
4532.739258	-34.914734
4543.505859	-35.097431
4554.272461	-35.157803
4565.039062	-35.336155
4575.805664	-34.680618
4586.572266	-34.747036
4597.338867	-35.049763
4608.105469	-35.140457
4618.872070	-34.950516
4629.638672	-35.199738
4640.405273	-34.907196
4651.171875	-34.922707
4661.938477	-34.462894
4672.705078	-35.154659
4683.471680	-34.762421
4694.238281	-34.829830
4705.004883	-34.645309
4715.771484	-35.012463
4726.538086	-34.711567
4737.304688	-34.875633
4748.071289	-35.071918
4758.837891	-34.564896
4769.604492	-34.715363
4780.371094	-34.863670
4791.137695	-35.363503
4801.904297	-35.271961
4812.670898	-35.119003
4823.437500	-35.008217
4834.204102	-35.270618
4844.970703	-34.669621
4855.737305	-34.655178
4866.503906	-34.756596
4877.270508	-34.966038
4888.037109	-34.917259
4898.803711	-34.744709
4909.570312	-34.812965
4920.336914	-34.888916
4931.103516	-34.733101
4941.870117	-34.817303
4952.636719	-34.960365
4963.403320	-34.495064
4974.169922	-34.594841
4984.936523	-35.175716
4995.703125	-34.476723
5006.469727	-34.631985
5017.236328	-35.132526
5028.002930	-34.712437
5038.769531	-34.815792
5049.536133	-34.772842
5060.302734	-35.147953
5071.069336	-34.840889
5081.835938	-34.602947
5092.602539	-35.094463
5103.369141	-34.647663
5114.135742	-34.705578
5124.902344	-34.583828
5135.668945	-34.970379
5146.435547	-34.973186
5157.202148	-34.769829
5167.968750	-34.884125
5178.735352	-34.640308
5189.501953	-34.873283
5200.268555	-35.266460
5211.035156	-35.077309
5221.801758	-35.022446
5232.568359	-34.660217
5243.334961	-34.759518
5254.101562	-34.630192
5264.868164	-34.773438
5275.634766	-34.538322
5286.401367	-34.642445
5297.167969	-34.895351
5307.934570	-35.018536
5318.701172	-35.236988
5329.467773	-34.912357
5340.234375	-34.960735
5351.000977	-34.584297
5361.767578	-35.090214
5372.534180	-34.748100
5383.300781	-35.060696
5394.067383	-35.100346
5404.833984	-34.682346
5415.600586	-34.736961
5426.367188	-35.193741
5437.133789	-35.062397
5447.900391	-35.258957
5458.666992	-35.038837
5469.433594	-34.931328
5480.200195	-35.341896
5490.966797	-34.930592
5501.733398	-35.041267
