Frequency (Hz)	Level (dB)
345.877075	-51.023510
346.549988	-49.752907
347.222900	-49.776707
347.895813	-50.641003
348.568726	-49.795029
349.241638	-48.239109
349.914551	-49.432114
350.587463	-51.237690
351.260376	-49.116688
351.933289	-47.882538
352.606201	-48.654964
353.279114	-49.353867
353.952026	-50.625805
354.624939	-49.832649
355.297852	-49.519993
355.970764	-49.514252
356.643677	-50.312454
357.316589	-49.613342
357.989502	-50.620296
358.662415	-50.163242
359.335327	-49.834610
360.008240	-48.948128
360.681152	-49.921234
361.354065	-50.872791
362.026978	-49.330826
362.699890	-49.471657
363.372803	-49.749416
364.045715	-50.750610
364.718628	-50.555481
365.391541	-49.785099
366.064453	-49.502197
366.737366	-49.531155
367.410278	-50.616352
368.083191	-49.554367
368.756104	-49.908115
369.429016	-49.899780
370.101929	-48.442699
370.774841	-49.969772
371.447754	-50.447044
372.120667	-50.050316
372.793579	-50.030258
373.466492	-49.946644
374.139404	-50.454796
374.812317	-48.989651
375.485229	-49.930336
376.158142	-51.066116
376.831055	-50.203545
377.503967	-50.431633
378.176880	-49.201607
378.849792	-50.393166
379.522705	-49.685360
380.195618	-48.313614
380.868530	-49.017658
381.541443	-48.557297
382.214355	-49.249126
382.887268	-49.932083
383.560181	-50.290287
384.233093	-49.004009
384.906006	-51.678516
385.578918	-50.598282
386.251831	-50.843098
386.924744	-50.658852
387.597656	-50.125515
388.270569	-50.631287
388.943481	-49.330475
389.616394	-50.834602
390.289307	-49.501675
390.962219	-50.456013
391.635132	-51.051758
392.308044	-49.994774
392.980957	-50.191895
393.653870	-50.666382
394.326782	-49.759224
394.999695	-51.322334
395.672607	-49.719135
396.345520	-50.281059
397.018433	-49.020126
397.691345	-49.715679
398.364258	-49.344204
399.037170	-50.198269
399.710083	-50.639637
400.382996	-49.224689
401.055908	-49.285130
401.728821	-49.283012
402.401733	-49.755920
403.074646	-48.976612
403.747559	-49.674107
404.420471	-49.577446
405.093384	-49.826584
405.766296	-49.505306
406.439209	-50.149555
407.112122	-49.673817
407.785034	-50.243439
408.457947	-49.963802
409.130859	-49.524269
409.803772	-50.282566
410.476685	-51.951401
411.149597	-49.804935
411.822510	-49.750938
412.495422	-50.024525
413.168335	-50.176483
413.841248	-51.455395
414.514160	-51.023312
415.187073	-51.321842
415.859985	-50.290474
416.532898	-50.010063
417.205811	-48.912167
417.878723	-50.507305
418.551636	-50.545219
419.224548	-49.986347
419.897461	-51.512547
420.570374	-51.084518
421.243286	-50.082195
421.916199	-49.071468
422.589111	-48.758564
423.262024	-51.311489
423.934937	-49.595066
424.607849	-49.553963
425.280762	-51.359859
425.953674	-50.167683
426.626587	-50.045353
427.299500	-48.312862
427.972412	-50.725529
428.645325	-49.702602
429.318237	-51.137882
429.991150	-51.392216
430.664062	-48.758759
431.336975	-50.254402
432.009888	-49.819538
432.682800	-48.823559
433.355713	-49.404240
434.028625	-49.043262
434.701538	-49.354725
435.374451	-49.123642
436.047363	-50.359631
436.720276	-49.012886
437.393188	-51.059319
438.066101	-50.345596
438.739014	-48.621693
439.411926	-50.033661
440.084839	-51.493576
440.757751	-50.034466
441.430664	-50.387012
442.103577	-49.599651
442.776489	-50.214539
443.449402	-50.532509
444.122314	-50.662273
444.795227	-49.717491
445.468140	-49.917561
446.141052	-49.214134
446.813965	-49.978848
447.486877	-49.677914
448.159790	-50.802353
448.832703	-49.940750
449.505615	-50.381977
450.178528	-50.172100
450.851440	-48.787800
451.524353	-50.454071
452.197266	-50.444542
452.870178	-48.387802
453.543091	-48.530689
454.216003	-47.995884
454.888916	-49.728233
455.561829	-50.299561
456.234741	-48.350353
456.907654	-49.275787
457.580566	-49.946262
458.253479	-50.024391
458.926392	-50.835075
459.599304	-49.359283
460.272217	-50.273727
460.945129	-48.886314
461.618042	-49.382286
462.290955	-50.150265
462.963867	-50.736790
463.636780	-49.731686
464.309692	-50.617966
464.982605	-49.946182
465.655518	-50.444355
466.328430	-48.894634
467.001343	-50.968372
467.674255	-51.358665
468.347168	-51.146603
469.020081	-49.746742
469.692993	-49.247002
470.365906	-50.706673
471.038818	-50.320469
471.711731	-49.805798
472.384644	-49.573997
473.057556	-50.979885
473.730469	-48.433987
474.403381	-49.722225
475.076294	-50.081844
475.749207	-49.212250
476.422119	-49.377800
477.095032	-51.494724
477.767944	-49.990734
478.440857	-48.371784
479.113770	-50.671417
479.786682	-50.093338
480.459595	-49.807285
481.132507	-49.760048
481.805420	-51.152023
482.478333	-50.461609
483.151245	-51.221870
483.824158	-50.450211
484.497070	-48.341461
485.169983	-48.470585
485.842896	-49.240303
486.515808	-50.972656
487.188721	-48.983437
487.861633	-49.153938
488.534546	-48.016773
489.207458	-50.304234
489.880371	-48.947212
490.553284	-50.235100
491.226196	-50.286392
491.899109	-49.518322
492.572021	-49.951286
493.244934	-50.738651
493.917847	-53.628841
494.590759	-50.339886
495.263672	-49.829487
495.936584	-50.760662
496.609497	-49.270718
497.282410	-49.588799
497.955322	-51.939774
498.628235	-51.114277
499.301147	-50.467388
499.974060	-49.859669
500.646973	-50.430607
501.319885	-48.581146
501.992798	-50.153545
502.665710	-50.012234
503.338623	-50.318039
504.011536	-50.692623
504.684448	-50.638000
505.357361	-50.245144
506.030273	-49.967419
506.703186	-48.395107
507.376099	-50.315239
508.049011	-49.492615
508.721924	-49.668526
509.394836	-51.476234
510.067749	-50.135239
510.740662	-49.171513
511.413574	-49.872311
512.086487	-50.547905
512.759399	-50.722065
513.432312	-49.697075
514.105225	-48.851025
514.778137	-49.703205
515.451050	-49.298157
516.123962	-48.704140
516.796875	-49.526760
517.469788	-49.212311
518.142700	-50.480907
518.815613	-50.894356
519.488525	-49.978233
520.161438	-50.674194
520.834351	-50.132504
521.507263	-50.249424
522.180176	-49.532181
522.853088	-49.687691
523.526001	-51.040668
524.198914	-49.156898
524.871826	-50.089031
525.544739	-50.699100
526.217651	-48.869957
526.890564	-48.291645
527.563477	-48.207111
528.236389	-49.960529
528.909302	-50.600937
529.582214	-49.686680
530.255127	-49.632935
530.928040	-48.635590
531.600952	-51.053745
532.273865	-50.318634
532.946777	-49.775871
533.619690	-50.127075
534.292603	-51.368366
534.965515	-49.995361
535.638428	-51.150032
536.311340	-50.239685
536.984253	-48.603409
537.657166	-48.790367
538.330078	-48.491493
539.002991	-50.241474
539.675903	-50.359997
540.348816	-51.183258
541.021729	-50.072552
541.694641	-51.732563
542.367554	-50.273327
543.040466	-49.095478
543.713379	-51.433029
544.386292	-50.902187
545.059204	-49.856571
545.732117	-50.049366
546.405029	-49.679726
547.077942	-48.207684
547.750854	-51.787502
548.423767	-50.953461
549.096680	-51.655300
549.769592	-51.174679
550.442505	-49.714561
551.115417	-49.160442
551.788330	-50.524296
552.461243	-49.557491
553.134155	-51.035183
553.807068	-49.798279
554.479980	-49.885777
555.152893	-49.137623
555.825806	-48.991737
556.498718	-48.939381
557.171631	-48.777172
557.844543	-49.844425
558.517456	-53.352833
559.190369	-52.400280
559.863281	-50.312145
560.536194	-50.699253
561.209106	-51.102306
561.882019	-49.505524
562.554932	-50.632755
563.227844	-50.609673
563.900757	-50.137890
564.573669	-50.165344
565.246582	-51.478363
565.919495	-50.673920
566.592407	-50.760422
567.265320	-49.786098
567.938232	-49.500191
568.611145	-48.785446
569.284058	-49.218590
569.956970	-50.774101
570.629883	-50.237026
571.302795	-50.754295
571.975708	-51.017933
572.648621	-49.809189
573.321533	-49.610935
573.994446	-48.675446
574.667358	-50.013420
575.340271	-50.169235
576.013184	-51.458248
576.686096	-49.856037
577.359009	-50.446152
578.031921	-49.874874
578.704834	-52.481190
579.377747	-50.303593
580.050659	-49.154202
580.723572	-51.173218
581.396484	-49.389179
582.069397	-49.695137
582.742310	-50.318073
583.415222	-50.890591
584.088135	-51.480865
584.761047	-49.172905
585.433960	-49.624668
586.106873	-49.420101
586.779785	-49.135414
587.452698	-49.120132
588.125610	-50.668217
588.798523	-51.092667
589.471436	-50.997200
590.144348	-51.599289
590.817261	-51.498310
591.490173	-50.709805
592.163086	-50.750328
592.835999	-50.555252
593.508911	-49.850895
594.181824	-49.543369
594.854736	-48.775467
595.527649	-49.225178
596.200562	-50.000080
596.873474	-49.966400
597.546387	-50.758392
598.219299	-50.513721
598.892212	-52.763325
599.565125	-48.539673
600.238037	-50.067902
600.910950	-50.628109
601.583862	-50.433777
602.256775	-51.262192
602.929688	-48.036263
603.602600	-48.367218
604.275513	-50.090805
604.948425	-50.139034
605.621338	-48.939747
606.294250	-51.903381
606.967163	-50.464432
607.640076	-50.465347
608.312988	-48.862446
608.985901	-51.009365
609.658813	-48.992443
610.331726	-49.228016
611.004639	-49.474632
611.677551	-50.642761
612.350464	-50.104362
613.023376	-47.735039
613.696289	-50.982128
614.369202	-51.191799
615.042114	-50.089382
615.715027	-50.132648
616.387939	-49.974419
617.060852	-50.927780
617.733765	-50.497799
618.406677	-49.028843
619.079590	-49.588673
619.752502	-49.821777
620.425415	-50.868786
621.098328	-49.535053
621.771240	-49.515377
622.444153	-50.592831
623.117065	-49.247494
623.789978	-50.965897
624.462891	-50.605518
625.135803	-51.792244
625.808716	-49.994858
626.481628	-49.255466
627.154541	-49.131203
627.827454	-49.855469
628.500366	-50.492920
629.173279	-49.759964
629.846191	-50.324219
630.519104	-49.899723
631.192017	-49.518444
631.864929	-50.234058
632.537842	-49.322227
633.210754	-49.542751
633.883667	-48.999470
634.556580	-49.836792
635.229492	-48.886395
635.902405	-48.477455
636.575317	-50.688381
637.248230	-49.693886
637.921143	-49.360397
638.594055	-49.965237
639.266968	-50.696365
639.939880	-48.794838
640.612793	-50.429893
641.285706	-51.598953
641.958618	-50.597443
642.631531	-50.136623
643.304443	-49.174675
643.977356	-49.877407
644.650269	-48.943798
645.323181	-49.607910
645.996094	-50.367252
646.669006	-48.757820
647.341919	-49.900822
648.014832	-49.265465
648.687744	-49.771267
649.360657	-50.323563
650.033569	-51.335632
650.706482	-50.998383
651.379395	-48.664631
652.052307	-49.336285
652.725220	-50.127392
653.398132	-51.298489
654.071045	-50.418900
654.743958	-51.446316
655.416870	-50.378777
656.089783	-51.184990
656.762695	-50.959351
657.435608	-48.379025
658.108521	-49.523445
658.781433	-50.539822
659.454346	-50.110088
660.127258	-50.687687
660.800171	-50.336571
661.473083	-50.098713
662.145996	-50.577213
662.818909	-50.047188
663.491821	-49.685364
664.164734	-50.413780
664.837646	-52.423115
665.510559	-50.947788
666.183472	-49.570869
666.856384	-50.471954
667.529297	-48.971729
668.202209	-50.298443
668.875122	-49.322235
669.548035	-49.315777
670.220947	-50.412941
670.893860	-49.911209
671.566772	-50.211086
672.239685	-50.090034
672.912598	-50.555172
673.585510	-50.246277
674.258423	-48.919456
674.931335	-50.009876
675.604248	-47.976101
676.277161	-50.903328
676.950073	-49.732712
677.622986	-51.926403
678.295898	-49.454967
678.968811	-49.053066
679.641724	-48.805462
680.314636	-48.779823
680.987549	-49.683086
681.660461	-48.582447
682.333374	-49.921543
683.006287	-50.691151
683.679199	-48.371140
684.352112	-49.872334
685.025024	-50.729778
685.697937	-50.021683
686.370850	-49.830753
687.043762	-51.215767
687.716675	-50.843979
688.389587	-49.292118
689.062500	-51.399471
689.735413	-52.899723
690.408325	-48.849426
691.081238	-49.507339
691.754150	-48.550098
692.427063	-50.090302
693.099976	-50.406315
693.772888	-49.780739
694.445801	-50.446182
695.118713	-51.493855
695.791626	-49.878445
696.464539	-50.263153
697.137451	-50.444427
697.810364	-49.624031
698.483276	-49.522835
699.156189	-48.572914
699.829102	-48.584507
700.502014	-51.069859
701.174927	-49.873207
701.847839	-48.839611
702.520752	-51.428398
703.193665	-50.602745
703.866577	-49.067951
704.539490	-48.394810
705.212402	-52.122227
705.885315	-49.933861
706.558228	-49.500347
707.231140	-50.554508
707.904053	-50.119598
708.576965	-50.327591
709.249878	-48.969154
709.922791	-50.354649
710.595703	-49.983677
711.268616	-49.707886
711.941528	-49.529282
712.614441	-51.842590
713.287354	-50.616867
713.960266	-51.375622
714.633179	-50.116470
715.306091	-49.731094
715.979004	-51.080971
716.651917	-49.461502
717.324829	-50.199497
717.997742	-50.520763
718.670654	-50.358215
719.343567	-50.725052
720.016479	-49.612099
720.689392	-51.020702
721.362305	-50.343422
722.035217	-50.315502
722.708130	-50.809307
723.381042	-50.212208
724.053955	-51.019169
724.726868	-52.133350
725.399780	-51.005333
726.072693	-49.912418
726.745605	-51.739670
727.418518	-49.280369
728.091431	-50.630184
728.764343	-49.689323
729.437256	-49.730354
730.110168	-49.583805
730.783081	-50.414612
731.455994	-51.593689
732.128906	-49.961487
732.801819	-49.460537
733.474731	-48.435352
734.147644	-50.513470
734.820557	-49.450817
735.493469	-48.646740
736.166382	-50.531036
736.839294	-50.538174
737.512207	-50.920090
738.185120	-49.409191
738.858032	-49.823063
739.530945	-50.186954
740.203857	-50.856781
740.876770	-49.902000
741.549683	-50.195076
742.222595	-51.265892
742.895508	-49.237076
743.568420	-49.080757
744.241333	-49.561802
744.914246	-51.487915
745.587158	-50.840816
746.260071	-49.635361
746.932983	-50.800381
747.605896	-49.417938
748.278809	-48.461334
748.951721	-50.812283
749.624634	-49.906559
750.297546	-50.401936
750.970459	-49.690750
751.643372	-47.739021
752.316284	-50.277992
752.989197	-51.692616
753.662109	-50.148178
754.335022	-49.277222
755.007935	-49.732548
755.680847	-50.123211
756.353760	-50.423565
757.026672	-50.139580
757.699585	-50.055122
758.372498	-49.997208
759.045410	-49.390633
759.718323	-50.605656
760.391235	-49.954979
761.064148	-49.025761
761.737061	-50.404583
762.409973	-49.761971
763.082886	-50.210522
763.755798	-48.180206
764.428711	-49.865261
765.101624	-49.517876
765.774536	-49.969376
766.447449	-48.162708
767.120361	-48.946281
767.793274	-49.703178
768.466187	-48.936947
769.139099	-49.657230
769.812012	-49.452187
770.484924	-50.501553
771.157837	-49.701286
771.830750	-49.225151
772.503662	-52.814651
773.176575	-49.831482
773.849487	-50.901871
774.522400	-49.353279
775.195312	-50.355133
775.868225	-49.901100
776.541138	-49.904987
777.214050	-48.973854
777.886963	-49.694180
778.559875	-49.351944
779.232788	-51.551857
779.905701	-49.545429
780.578613	-50.448215
781.251526	-51.627621
781.924438	-49.385330
782.597351	-51.175625
783.270264	-48.347858
783.943176	-49.083652
784.616089	-50.545013
785.289001	-49.718266
785.961914	-49.245628
786.634827	-51.592110
787.307739	-50.811195
787.980652	-50.126099
788.653564	-50.108482
789.326477	-50.418167
789.999390	-49.800270
790.672302	-48.977448
791.345215	-51.921234
792.018127	-50.186062
792.691040	-49.066883
793.363953	-49.903294
794.036865	-50.305355
794.709778	-50.439857
795.382690	-48.939602
796.055603	-49.485138
796.728516	-50.569992
797.401428	-49.765022
798.074341	-50.017262
798.747253	-51.006748
799.420166	-49.805321
800.093079	-49.105751
800.765991	-50.637985
801.438904	-50.959217
802.111816	-50.226910
802.784729	-48.136623
803.457642	-49.108383
804.130554	-49.060333
804.803467	-50.923130
805.476379	-50.506802
806.149292	-50.527416
806.822205	-50.625465
807.495117	-49.940903
808.168030	-49.739044
808.840942	-50.297329
809.513855	-49.070095
810.186768	-49.693100
810.859680	-50.618282
811.532593	-50.567627
812.205505	-50.257862
812.878418	-49.491497
813.551331	-50.423443
814.224243	-48.908001
814.897156	-49.798687
815.570068	-49.854286
816.242981	-50.277122
816.915894	-51.245419
817.588806	-48.132099
818.261719	-50.945942
818.934631	-50.809387
819.607544	-50.299538
820.280457	-51.246857
820.953369	-50.249939
821.626282	-48.215168
822.299194	-49.135166
822.972107	-49.935448
823.645020	-50.009804
824.317932	-49.908993
824.990845	-50.695232
825.663757	-49.641560
826.336670	-48.882458
827.009583	-48.989544
827.682495	-49.676487
828.355408	-49.221062
829.028320	-50.672523
829.701233	-50.149696
830.374146	-49.107758
831.047058	-50.677185
831.719971	-50.403393
832.392883	-50.309475
833.065796	-50.740795
833.738708	-51.005661
834.411621	-49.959152
835.084534	-50.285172
835.757446	-50.662563
836.430359	-49.679714
837.103271	-48.830059
837.776184	-50.443192
838.449097	-51.740490
839.122009	-50.690407
839.794922	-50.942635
840.467834	-49.653488
841.140747	-48.955254
841.813660	-51.147511
842.486572	-50.608353
843.159485	-50.433025
843.832397	-49.573212
844.505310	-49.121288
845.178223	-52.203362
845.851135	-49.669712
846.524048	-50.276085
847.196960	-49.406445
847.869873	-49.849884
848.542786	-51.487469
849.215698	-50.369633
849.888611	-49.637894
850.561523	-49.826424
851.234436	-50.334442
851.907349	-50.186451
852.580261	-49.776508
853.253174	-52.087814
853.926086	-50.301205
